source_filename,function_name,loc_suggestion
projects/CoreNLP/src/edu/stanford/nlp/ie/crf/CRFClassifier.java,<init>,"(190, 200)"
projects/CoreNLP/src/edu/stanford/nlp/ie/crf/CRFClassifier.java,<init>,"(186, 189)"
projects/CoreNLP/src/edu/stanford/nlp/ie/crf/CRFClassifier.java,<init>,"(187, 189)"
projects/CoreNLP/src/edu/stanford/nlp/ie/crf/CRFClassifier.java,<init>,"(188, 189)"
projects/CoreNLP/src/edu/stanford/nlp/ie/crf/CRFClassifier.java,<init>,"(189, 200)"
projects/CoreNLP/src/edu/stanford/nlp/ie/crf/CRFClassifier.java,getNumWeights,"(211, 214)"
projects/CoreNLP/src/edu/stanford/nlp/ie/crf/CRFClassifier.java,getNumWeights,"(211, 213)"
projects/CoreNLP/src/edu/stanford/nlp/ie/crf/CRFClassifier.java,getNumWeights,"(210, 213)"
projects/CoreNLP/src/edu/stanford/nlp/ie/crf/CRFClassifier.java,getFeatureTypeIndex,"(248, 252)"
projects/CoreNLP/src/edu/stanford/nlp/ie/crf/CRFClassifier.java,getFeatureTypeIndex,"(246, 252)"
projects/CoreNLP/src/edu/stanford/nlp/ie/crf/CRFClassifier.java,getFeatureTypeIndex,"(244, 252)"
projects/CoreNLP/src/edu/stanford/nlp/ie/crf/CRFClassifier.java,getFeatureTypeIndex,"(242, 252)"
projects/CoreNLP/src/edu/stanford/nlp/ie/crf/CRFClassifier.java,combineWeights,"(300, 302)"
projects/CoreNLP/src/edu/stanford/nlp/ie/crf/CRFClassifier.java,combineWeights,"(299, 302)"
projects/CoreNLP/src/edu/stanford/nlp/ie/crf/CRFClassifier.java,combineWeights,"(285, 290)"
projects/CoreNLP/src/edu/stanford/nlp/ie/crf/CRFClassifier.java,combineWeights,"(286, 289)"
projects/CoreNLP/src/edu/stanford/nlp/ie/crf/CRFClassifier.java,combineWeights,"(285, 289)"
projects/CoreNLP/src/edu/stanford/nlp/ie/crf/CRFClassifier.java,combine,"(348, 353)"
projects/CoreNLP/src/edu/stanford/nlp/ie/crf/CRFClassifier.java,combine,"(351, 353)"
projects/CoreNLP/src/edu/stanford/nlp/ie/crf/CRFClassifier.java,combine,"(348, 350)"
